songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,44,0,5,3,1,0,1,1,7,0,11,11,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.87423060000583,170.87423060000583,170.87423060000583,170.87423060000583,170.87423060000583,0.009132400009548292,170.87423060000583,True,-0.29296875,-0.3971354166666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,14,10,140,147,141,150,0,1,1,7,0,12,12,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.72484070000064,172.72484070000064,172.72484070000064,172.72484070000064,172.72484070000064,0.011675100002321415,172.72484070000064,True,0.09375,-0.3971354166666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,54,21,33,35,37,40,0,1,1,7,0,13,13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.1734798999969,174.1734798999969,174.1734798999969,174.1734798999969,174.1734798999969,0.009568099994794466,174.1734798999969,True,-0.11328125,-0.4049479166666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,57,54,111,115,118,112,0,1,1,7,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.84358690000954,177.84358690000954,177.84358690000954,177.84358690000954,177.84358690000954,0.011602099999436177,177.84358690000954,True,-0.2981770833333333,-0.4049479166666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,19,10,190,200,202,194,0,1,1,7,0,15,15,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.8959707000031,180.8959707000031,180.8959707000031,180.8959707000031,180.8959707000031,0.013233200006652623,180.8959707000031,True,-0.09765625,-0.4075520833333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,6,60,66,70,67,0,1,1,7,0,16,16,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.22069919999922,182.22069919999922,182.22069919999922,182.22069919999922,182.22069919999922,0.009885000006761402,182.22069919999922,True,0.08463541666666667,-0.40625,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,14,5,70,76,77,71,0,1,1,7,0,17,17,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.83703419999802,183.83703419999802,183.83703419999802,183.83703419999802,183.83703419999802,0.009213600002112798,183.83703419999802,True,0.09635416666666667,-0.3932291666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,58,13,45,47,49,51,0,1,1,7,0,18,18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.88967550000234,185.88967550000234,185.88967550000234,185.88967550000234,185.88967550000234,0.010806899997987784,185.88967550000234,True,-0.09765625,-0.4010416666666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,5,14,70,77,74,75,0,1,1,7,0,19,19,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.22035730000061,188.22035730000061,188.22035730000061,188.22035730000061,188.22035730000061,0.009283399995183572,188.22035730000061,True,-0.2890625,-0.4140625,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,53,11,42,49,45,46,0,1,1,7,0,20,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.85692310000013,190.85692310000013,190.85692310000013,190.85692310000013,190.85692310000013,0.011481699999421835,190.85692310000013,True,-0.31640625,-0.4010416666666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,57,53,4,9,10,9,0,1,1,7,0,21,21,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.10502980000456,193.10502980000456,193.10502980000456,193.10502980000456,193.10502980000456,0.012141400002292357,193.10502980000456,True,-0.10286458333333333,-0.4127604166666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,19,5,95,105,103,101,0,1,1,7,0,22,22,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1915699000092,195.1915699000092,195.1915699000092,195.1915699000092,195.1915699000092,0.012798499999917112,195.1915699000092,True,-0.09505208333333333,-0.4049479166666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,53,13,66,72,70,74,0,1,1,7,0,23,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.73768289999862,197.73768289999862,197.73768289999862,197.73768289999862,197.73768289999862,0.011344800004735589,197.73768289999862,True,-0.296875,-0.39453125,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,53,13,40,45,46,48,0,1,1,7,0,24,24,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.59168730000965,202.59168730000965,202.59168730000965,202.59168730000965,202.59168730000965,0.015780200003064238,202.59168730000965,True,-0.2825520833333333,-0.3984375,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,5,14,70,71,78,75,0,1,1,7,0,25,25,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.40190060000168,204.40190060000168,204.40190060000168,204.40190060000168,204.40190060000168,0.010631600001943298,204.40190060000168,True,0.11328125,-0.3997395833333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,54,26,28,18,33,37,0,1,1,7,0,26,26,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.52476529999694,206.52476529999694,206.52476529999694,206.52476529999694,206.52476529999694,0.01354860000719782,206.52476529999694,False,-0.2877604166666667,-0.3971354166666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,2,11,22,26,29,23,0,1,1,7,0,27,27,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.07161250000354,210.07161250000354,210.07161250000354,210.07161250000354,210.07161250000354,0.013213099999120459,210.07161250000354,True,0.09895833333333333,-0.4192708333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,6,10,60,67,62,66,0,1,1,7,0,28,28,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.50655220000772,211.50655220000772,211.50655220000772,211.50655220000772,211.50655220000772,0.01428120001219213,211.50655220000772,True,-0.29296875,-0.3880208333333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,5,19,95,102,96,100,0,1,1,7,0,29,29,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.08750750000763,213.08750750000763,213.08750750000763,213.08750750000763,213.08750750000763,0.012417099991580471,213.08750750000763,True,0.10026041666666667,-0.4075520833333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,56,54,2,8,5,9,0,1,1,7,0,30,30,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7651690000057,219.7651690000057,219.7651690000057,219.7651690000057,219.7651690000057,0.009380900010000914,219.7651690000057,True,-0.09635416666666667,-0.3971354166666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,19,190,197,199,191,0,1,1,7,0,31,31,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.81913469999563,221.81913469999563,221.81913469999563,221.81913469999563,221.81913469999563,0.015079300006618723,221.81913469999563,True,-0.296875,-0.3971354166666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,21,23,28,30,24,0,1,1,7,0,32,32,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.74856100000034,223.74856100000034,223.74856100000034,223.74856100000034,223.74856100000034,0.009467899988521822,223.74856100000034,True,-0.11848958333333333,-0.4140625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,20,10,200,208,201,208,0,2,2,4,0,0,0,67,,,,,,,,,,,,,,,,,,,,,,,,230.9136903000035,0.013885799999115989,-0.08072916666666667,-0.12760416666666666,1,0,0,237.23315880000882,237.23315880000882,237.23315880000882,237.23315880000882,237.23315880000882,0.03473359999770764,237.23315880000882,True,-0.08984375,-0.3997395833333333,1,0,0,ansTwo,225.91118070000084,230.9136903000035,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,10,10,100,103,105,110,0,2,2,4,0,1,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.48291880000033,239.48291880000033,239.48291880000033,239.48291880000033,239.48291880000033,0.012223799989442341,239.48291880000033,True,-0.10286458333333333,-0.40625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,5,7,35,41,43,39,0,2,2,4,0,2,2,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.6796725000022,240.6796725000022,240.6796725000022,240.6796725000022,240.6796725000022,0.009717399996588938,240.6796725000022,True,0.11588541666666667,-0.3984375,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,59,51,8,10,13,16,0,2,2,4,0,3,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.49722750000365,242.49722750000365,242.49722750000365,242.49722750000365,242.49722750000365,0.011058799995225854,242.49722750000365,True,-0.09505208333333333,-0.4075520833333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,49,47,2,5,7,11,0,2,2,4,0,4,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1106853000092,245.1106853000092,245.1106853000092,245.1106853000092,245.1106853000092,0.009797599996090867,245.1106853000092,True,-0.10546875,-0.3932291666666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,51,47,98,102,105,108,0,2,2,4,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.5114831999963,246.5114831999963,246.5114831999963,246.5114831999963,246.5114831999963,0.010302900001988746,246.5114831999963,True,0.09375,-0.4049479166666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,50,46,96,106,97,106,0,2,2,4,0,6,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.41011720000824,251.41011720000824,251.41011720000824,251.41011720000824,251.41011720000824,0.009857900004135445,251.41011720000824,True,-0.09635416666666667,-0.40625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,59,41,100,110,107,110,0,2,2,4,0,7,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5622951999976,253.5622951999976,253.5622951999976,253.5622951999976,253.5622951999976,0.01093360000231769,253.5622951999976,True,-0.30078125,-0.4036458333333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,13,10,130,132,133,137,0,2,2,4,0,8,8,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.4637516000075,256.4637516000075,256.4637516000075,256.4637516000075,256.4637516000075,0.012744899999233894,256.4637516000075,True,-0.08723958333333333,-0.4114583333333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,2,7,14,16,17,22,0,2,2,4,0,9,9,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0119592999981,258.0119592999981,258.0119592999981,258.0119592999981,258.0119592999981,0.010259400005452335,258.0119592999981,True,-0.2981770833333333,-0.4049479166666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,13,10,130,131,140,131,0,2,2,4,0,10,10,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.5278515999962,259.5278515999962,259.5278515999962,259.5278515999962,259.5278515999962,0.012773199996445328,259.5278515999962,True,-0.08854166666666667,-0.40625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,2,10,20,27,23,28,0,2,2,4,0,11,11,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.88262390000455,260.88262390000455,260.88262390000455,260.88262390000455,260.88262390000455,0.015434899993124418,260.88262390000455,True,-0.10677083333333333,-0.41015625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,5,10,50,52,58,56,0,2,2,4,0,12,12,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.97766760000377,261.97766760000377,261.97766760000377,261.97766760000377,261.97766760000377,0.011566899993340485,261.97766760000377,True,-0.10677083333333333,-0.41015625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,47,33,80,83,81,87,0,2,2,4,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0776441000053,263.0776441000053,263.0776441000053,263.0776441000053,263.0776441000053,0.013048799999523908,263.0776441000053,True,-0.28125,-0.4114583333333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,10,7,70,76,72,73,0,2,2,4,0,14,14,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9147004999977,265.9147004999977,265.9147004999977,265.9147004999977,265.9147004999977,0.013356900002690963,265.9147004999977,True,0.08072916666666667,-0.3997395833333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,59,47,12,2,17,21,0,2,2,4,0,15,15,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.56080510000174,267.56080510000174,267.56080510000174,267.56080510000174,267.56080510000174,0.010315899999113753,267.56080510000174,True,-0.09765625,-0.39453125,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,47,12,35,36,42,40,0,2,2,4,0,16,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7899483000074,269.7899483000074,269.7899483000074,269.7899483000074,269.7899483000074,0.009861699989414774,269.7899483000074,True,0.08723958333333333,-0.3958333333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,50,46,96,98,101,99,0,2,2,4,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.49269680000725,272.49269680000725,272.49269680000725,272.49269680000725,272.49269680000725,0.012232599998242222,272.49269680000725,True,0.10286458333333333,-0.40234375,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,7,10,70,74,72,74,0,2,2,4,0,18,18,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.45853210000496,274.45853210000496,274.45853210000496,274.45853210000496,274.45853210000496,0.010170999987167306,274.45853210000496,True,-0.10546875,-0.41015625,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,10,10,100,104,101,103,0,2,2,4,0,19,19,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6749903000018,275.6749903000018,275.6749903000018,275.6749903000018,275.6749903000018,0.011082500001066364,275.6749903000018,True,-0.2916666666666667,-0.40625,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,51,47,4,12,7,11,0,2,2,4,0,20,20,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0769098000019,277.0769098000019,277.0769098000019,277.0769098000019,277.0769098000019,0.0124801999918418,277.0769098000019,True,-0.3046875,-0.3841145833333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,59,41,18,25,26,22,0,2,2,4,0,21,21,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.2577545999957,280.2577545999957,280.2577545999957,280.2577545999957,280.2577545999957,0.011825399997178465,280.2577545999957,True,0.1015625,-0.4010416666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,20,10,200,202,206,204,0,2,2,4,0,22,22,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0723185000097,283.0723185000097,283.0723185000097,283.0723185000097,283.0723185000097,0.009799899999052286,283.0723185000097,True,0.10677083333333333,-0.4036458333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,13,5,65,72,70,73,0,2,2,4,0,23,23,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7083239000058,284.7083239000058,284.7083239000058,284.7083239000058,284.7083239000058,0.014017699999385513,284.7083239000058,True,0.10026041666666667,-0.4127604166666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,20,10,200,208,206,208,0,2,2,4,0,24,24,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.15809169999557,287.15809169999557,287.15809169999557,287.15809169999557,287.15809169999557,0.013513199999579228,287.15809169999557,True,-0.3125,-0.38671875,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,50,46,4,11,6,8,0,2,2,4,0,25,25,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9058445999981,288.9058445999981,288.9058445999981,288.9058445999981,288.9058445999981,0.010665499998140149,288.9058445999981,True,0.09114583333333333,-0.3932291666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,20,2,40,45,50,54,0,2,2,4,0,26,26,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.89167749999615,290.89167749999615,290.89167749999615,290.89167749999615,290.89167749999615,0.012698399994405918,290.89167749999615,True,0.11067708333333333,-0.4049479166666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,subtract,60,59,1,5,7,5,0,2,2,4,0,27,27,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.95289539999794,292.95289539999794,292.95289539999794,292.95289539999794,292.95289539999794,0.00968529999954626,292.95289539999794,True,-0.109375,-0.4075520833333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,7,5,35,37,43,41,0,2,2,4,0,28,28,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.9397820000013,294.9397820000013,294.9397820000013,294.9397820000013,294.9397820000013,0.011687500009429641,294.9397820000013,True,-0.09505208333333333,-0.3880208333333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,2,20,40,41,43,42,0,2,2,4,0,29,29,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.3188733999996,296.3188733999996,296.3188733999996,296.3188733999996,296.3188733999996,0.009348199993837625,296.3188733999996,True,0.11328125,-0.4010416666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,multiply,5,20,100,103,102,101,0,2,2,4,0,30,30,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.8067805000028,297.8067805000028,297.8067805000028,297.8067805000028,297.8067805000028,0.011066599996411242,297.8067805000028,True,-0.09375,-0.4049479166666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,46,12,58,66,61,59,0,2,2,4,0,31,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.303680099998,299.303680099998,299.303680099998,299.303680099998,299.303680099998,0.01085350000357721,299.303680099998,True,-0.3033854166666667,-0.4075520833333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
music\silence.wav,silent,silent,silent,2,90,add,47,34,81,85,89,83,0,2,2,4,0,32,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.2917684999993,302.2917684999993,302.2917684999993,302.2917684999993,302.2917684999993,0.01527840000926517,302.2917684999993,True,-0.2981770833333333,-0.41015625,1,0,0,ansOne,,,,,,,,,,,,,,,,,2,2022-11-01_11h56.48.543,musicalMathTest,2022.2.0,60.015688101552,
