songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\silence.wav,silent,silent,silent,2,90,multiply,8,10,80,85,90,94,0,1,1,4,0,16,16,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.45431899999676,179.45431899999676,179.45431899999676,179.45431899999676,179.45431899999676,0.006633999997575302,179.45431899999676,True,-0.29444444444444445,-0.39861111111111114,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,multiply,5,10,50,52,60,51,0,1,1,4,0,17,17,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.20612940000137,181.20612940000137,181.20612940000137,181.20612940000137,181.20612940000137,0.005937199995969422,181.20612940000137,True,-0.2912037037037037,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,add,20,18,38,42,40,44,0,1,1,4,0,18,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.60799479999696,182.60799479999696,182.60799479999696,182.60799479999696,182.60799479999696,0.006191899999976158,182.60799479999696,True,0.09953703703703703,-0.3976851851851852,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,multiply,2,9,18,19,22,26,0,1,1,4,0,19,19,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5236827999979,184.5236827999979,184.5236827999979,184.5236827999979,184.5236827999979,0.016434400000434835,184.5236827999979,True,-0.3013888888888889,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,multiply,10,9,90,98,94,97,0,1,1,4,0,20,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.51127219999762,186.51127219999762,186.51127219999762,186.51127219999762,186.51127219999762,0.006544299998495262,186.51127219999762,True,0.09259259259259259,-0.399537037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,subtract,35,18,17,18,7,23,0,1,1,4,0,21,21,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.46435249999922,188.46435249999922,188.46435249999922,188.46435249999922,188.46435249999922,0.006324499998299871,188.46435249999922,True,-0.08703703703703704,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,multiply,10,8,80,90,92,83,0,1,1,4,0,22,22,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.96932450000168,195.96932450000168,195.96932450000168,195.96932450000168,195.96932450000168,0.006019599997671321,195.96932450000168,True,0.09583333333333334,-0.4041666666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,add,45,24,69,74,72,74,0,1,1,4,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.49040870000317,197.49040870000317,197.49040870000317,197.49040870000317,197.49040870000317,0.006736499999533407,197.49040870000317,True,-0.29444444444444445,-0.4046296296296296,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,multiply,10,8,80,90,85,86,0,1,1,4,0,24,24,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.36706669999694,201.36706669999694,201.36706669999694,201.36706669999694,201.36706669999694,0.010365500005718786,201.36706669999694,True,-0.09351851851851851,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\silence.wav,silent,silent,silent,2,90,multiply,8,5,40,44,42,47,0,1,1,4,0,25,25,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.46015629999602,203.46015629999602,203.46015629999602,203.46015629999602,203.46015629999602,0.005981399997835979,203.46015629999602,True,-0.0962962962962963,-0.4050925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,60,55,5,13,12,8,0,2,2,3,0,0,0,56,,,,,,,,,,,,,,,,,,,,,,,,210.94456669999636,0.014932399993995205,-0.0032407407407407406,-0.2518518518518518,1,0,0,211.82317719999992,211.82317719999992,211.82317719999992,211.82317719999992,211.82317719999992,0.0196704000045429,211.82317719999992,True,-0.2986111111111111,-0.4023148148148148,1,0,0,ansOne,205.92961829999695,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,add,19,19,38,43,48,42,0,2,2,3,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.03911459999654,216.03911459999654,216.03911459999654,216.03911459999654,216.03911459999654,0.006160900004033465,216.03911459999654,True,-0.09166666666666666,-0.3907407407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,10,3,30,37,39,35,0,2,2,3,0,2,2,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.84837629999674,222.84837629999674,222.84837629999674,222.84837629999674,222.84837629999674,0.0071190999951795675,222.84837629999674,True,-0.09444444444444444,-0.3976851851851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,4,2,8,13,11,13,0,2,2,3,0,3,3,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.43398219999654,224.43398219999654,224.43398219999654,224.43398219999654,224.43398219999654,0.006623399996897206,224.43398219999654,True,-0.29444444444444445,-0.3902777777777778,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,3,5,15,22,23,19,0,2,2,3,0,4,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.15073629999824,226.15073629999824,226.15073629999824,226.15073629999824,226.15073629999824,0.005837899996549822,226.15073629999824,True,0.09722222222222222,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,5,3,15,23,25,23,0,2,2,3,0,5,5,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0390305999972,228.0390305999972,228.0390305999972,228.0390305999972,228.0390305999972,0.008033199999772478,228.0390305999972,True,-0.09814814814814815,-0.3958333333333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,41,39,2,8,4,7,0,2,2,3,0,6,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.17151190000004,230.17151190000004,230.17151190000004,230.17151190000004,230.17151190000004,0.006238000001758337,230.17151190000004,True,-0.2949074074074074,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,10,4,40,41,50,54,0,2,2,3,0,7,7,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.4071019999974,232.4071019999974,232.4071019999974,232.4071019999974,232.4071019999974,0.006358799997542519,232.4071019999974,True,-0.31527777777777777,-0.40925925925925927,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,23,15,8,13,11,12,0,2,2,3,0,8,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.68075189999945,233.68075189999945,233.68075189999945,233.68075189999945,233.68075189999945,0.010625000002619345,233.68075189999945,True,-0.10231481481481482,-0.4101851851851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,5,17,85,87,86,91,0,2,2,3,0,9,9,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.89768439999898,237.89768439999898,237.89768439999898,237.89768439999898,237.89768439999898,0.007592000001750421,237.89768439999898,True,-0.2949074074074074,-0.39490740740740743,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,55,39,16,24,20,21,0,2,2,3,0,10,10,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.15311379999912,243.15311379999912,243.15311379999912,243.15311379999912,243.15311379999912,0.007034300004306715,243.15311379999912,True,-0.30648148148148147,-0.39305555555555555,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,add,23,15,38,41,44,41,0,2,2,3,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.16355420000036,251.16355420000036,251.16355420000036,251.16355420000036,251.16355420000036,0.007994300001882948,251.16355420000036,True,-0.10462962962962963,-0.399537037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,19,19,0,2,1,8,0,2,2,3,0,12,12,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.7783197999961,253.7783197999961,253.7783197999961,253.7783197999961,253.7783197999961,0.005888300001970492,253.7783197999961,True,0.09722222222222222,-0.3958333333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,5,15,75,77,85,77,0,2,2,3,0,13,13,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.3923450000002,255.3923450000002,255.3923450000002,255.3923450000002,255.3923450000002,0.01410339999711141,255.3923450000002,True,-0.29259259259259257,-0.3958333333333333,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,58,55,3,6,10,7,0,2,2,3,0,14,14,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.3010910000012,259.3010910000012,259.3010910000012,259.3010910000012,259.3010910000012,0.0063450999950873666,259.3010910000012,True,0.10185185185185185,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,3,2,6,9,10,13,0,2,2,3,0,15,15,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.79499889999715,265.79499889999715,265.79499889999715,265.79499889999715,265.79499889999715,0.009607699998014141,265.79499889999715,True,-0.1050925925925926,-0.39351851851851855,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,10,3,30,37,35,40,0,2,2,3,0,16,16,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.37629690000176,267.37629690000176,267.37629690000176,267.37629690000176,267.37629690000176,0.006561000001966022,267.37629690000176,True,-0.30972222222222223,-0.39861111111111114,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,add,19,10,29,39,37,33,0,2,2,3,0,17,17,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.8616947999981,268.8616947999981,268.8616947999981,268.8616947999981,268.8616947999981,0.00654979999671923,268.8616947999981,True,-0.30324074074074076,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,42,37,5,12,11,9,0,2,2,3,0,18,18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.91717519999656,270.91717519999656,270.91717519999656,270.91717519999656,270.91717519999656,0.006686900000204332,270.91717519999656,True,-0.30324074074074076,-0.38842592592592595,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,40,37,3,6,7,9,0,2,2,3,0,19,19,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.10621700000047,280.10621700000047,280.10621700000047,280.10621700000047,280.10621700000047,0.006905099995492492,280.10621700000047,True,-0.1050925925925926,-0.39861111111111114,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,add,40,39,79,85,82,84,0,2,2,3,0,20,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.84247190000315,281.84247190000315,281.84247190000315,281.84247190000315,281.84247190000315,0.0068721999996341765,281.84247190000315,True,-0.09675925925925925,-0.3972222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,5,17,85,92,89,92,0,2,2,3,0,21,21,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.85980310000014,283.85980310000014,283.85980310000014,283.85980310000014,283.85980310000014,0.006230799997865688,283.85980310000014,True,-0.29953703703703705,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,add,37,19,56,61,62,57,0,2,2,3,0,22,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.6958104000005,289.6958104000005,289.6958104000005,289.6958104000005,289.6958104000005,0.009582999999111053,289.6958104000005,True,-0.31296296296296294,-0.38935185185185184,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,add,25,23,48,49,54,58,0,2,2,3,0,23,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.8397327999992,294.8397327999992,294.8397327999992,294.8397327999992,294.8397327999992,0.006752000001142733,294.8397327999992,True,-0.0962962962962963,-0.4083333333333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,25,23,2,9,5,8,0,2,2,3,0,24,24,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0742276000019,298.0742276000019,298.0742276000019,298.0742276000019,298.0742276000019,0.0055840999993961304,298.0742276000019,True,-0.3,-0.4060185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,23,19,4,9,6,10,0,2,2,3,0,25,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7755197000006,299.7755197000006,299.7755197000006,299.7755197000006,299.7755197000006,0.006473900000855792,299.7755197000006,True,0.10462962962962963,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,21,210,215,220,224,0,3,3,2,0,0,0,81,,,,,,,,,,,,,,,,,,,,,,,,320.3831977000009,0.026508100003411528,0.16574074074074074,-0.25277777777777777,1,0,0,321.33439250000083,321.33439250000083,321.33439250000083,321.33439250000083,321.33439250000083,0.020965200004866347,321.33439250000083,True,0.09074074074074075,-0.4060185185185185,1,0,0,ansThree,315.3570187000005,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,43,22,65,66,71,67,0,3,3,2,0,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.50162080000155,323.50162080000155,323.50162080000155,323.50162080000155,323.50162080000155,0.007070700004987884,323.50162080000155,True,-0.28194444444444444,-0.39490740740740743,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,50,48,2,4,6,7,0,3,3,2,0,2,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0870122999986,329.0870122999986,329.0870122999986,329.0870122999986,329.0870122999986,0.006203600001754239,329.0870122999986,True,0.09768518518518518,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,18,180,188,190,194,0,3,3,2,0,3,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.1116408000016,331.1116408000016,331.1116408000016,331.1116408000016,331.1116408000016,0.008059400002821349,331.1116408000016,True,0.09861111111111111,-0.3976851851851852,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,48,43,5,7,10,14,0,3,3,2,0,4,4,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.62626610000007,332.62626610000007,332.62626610000007,332.62626610000007,332.62626610000007,0.005838400000357069,332.62626610000007,True,-0.30416666666666664,-0.39675925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,53,49,102,109,107,112,0,3,3,2,0,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.72923589999846,334.72923589999846,334.72923589999846,334.72923589999846,334.72923589999846,0.007165200004237704,334.72923589999846,True,-0.10925925925925926,-0.41064814814814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,44,43,87,93,97,101,0,3,3,2,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.70227899999736,341.70227899999736,341.70227899999736,341.70227899999736,341.70227899999736,0.00709610000194516,341.70227899999736,True,-0.30185185185185187,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,50,50,100,101,102,107,0,3,3,2,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3728805999999,345.3728805999999,345.3728805999999,345.3728805999999,345.3728805999999,0.006766700003936421,345.3728805999999,True,-0.0875,-0.3972222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,50,50,100,101,110,106,0,3,3,2,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0535697000014,347.0535697000014,347.0535697000014,347.0535697000014,347.0535697000014,0.01387040000554407,347.0535697000014,True,-0.09861111111111111,-0.39861111111111114,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,5,2,10,15,20,16,0,3,3,2,0,9,9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.3110677000004,349.3110677000004,349.3110677000004,349.3110677000004,349.3110677000004,0.007333299996389542,349.3110677000004,True,0.1087962962962963,-0.40046296296296297,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,21,10,210,213,214,216,0,3,3,2,0,10,10,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.628816299999,351.628816299999,351.628816299999,351.628816299999,351.628816299999,0.006759399999282323,351.628816299999,True,0.09074074074074075,-0.4115740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,18,180,187,186,184,0,3,3,2,0,11,11,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.7325906999977,353.7325906999977,353.7325906999977,353.7325906999977,353.7325906999977,0.008092399999441113,353.7325906999977,True,0.10833333333333334,-0.3902777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,18,10,180,184,181,185,0,3,3,2,0,12,12,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.43489569999656,355.43489569999656,355.43489569999656,355.43489569999656,355.43489569999656,0.020259900004020892,355.43489569999656,True,0.10601851851851851,-0.40555555555555556,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,5,21,105,115,107,109,0,3,3,2,0,13,13,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.322219200003,357.322219200003,357.322219200003,357.322219200003,357.322219200003,0.00842969999939669,357.322219200003,True,0.10787037037037037,-0.40046296296296297,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,18,5,90,93,100,98,0,3,3,2,0,14,14,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.95715019999625,363.95715019999625,363.95715019999625,363.95715019999625,363.95715019999625,0.006468500003393274,363.95715019999625,True,0.10694444444444444,-0.4041666666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,12,10,120,126,122,127,0,3,3,2,0,15,15,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4880523999964,377.4880523999964,377.4880523999964,377.4880523999964,377.4880523999964,0.006803799995395821,377.4880523999964,True,-0.30416666666666664,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
